time_s,right_foot_x_m,left_foot_x_m,com_x_m,dcm_x_m
0.05600000000000004,-0.02928242138068149,-0.03099655647506206,-0.02955634130715817,-0.02901680276424849
0.057000000000000044,-0.029264920107781738,-0.030996544209689916,-0.029552663933183048,-0.02900338728500683
0.058000000000000045,-0.02924693754996328,-0.030996532253917183,-0.029548920695437568,-0.028989880879555712
0.059000000000000045,-0.02922847239069509,-0.030996520600763727,-0.029545111423124975,-0.028976282931623777
0.060000000000000046,-0.029209523516576137,-0.030996509243477494,-0.029541235942435486,-0.028962592820762762
0.06100000000000005,-0.029190090015210404,-0.030996498175525442,-0.029537294076538354,-0.028948809922319185
0.06200000000000005,-0.02917017117309643,-0.030996487390584332,-0.02953328564557381,-0.028934933607405854
0.06300000000000004,-0.029149766473530053,-0.030996476882531928,-0.029529210466644838,-0.028920963242873146
0.06400000000000004,-0.029128875594519814,-0.03099646664543782,-0.02952506835380885,-0.028906898191280152
0.06500000000000004,-0.029107498406715154,-0.030996456673554697,-0.029520859118069186,-0.028892737810865567
0.06600000000000004,-0.029085634971345642,-0.03099644696130974,-0.0295165825673665,-0.028878481455518405
0.06700000000000005,-0.029063285538171977,-0.030996437503295973,-0.02951223850656999,-0.028864128474748542
0.06800000000000005,-0.029040450543447408,-0.030996428294264102,-0.029507826737468504,-0.028849678213657016
0.06900000000000005,-0.02901713060788972,-0.030996419329114285,-0.02950334705876148,-0.02883513001290615
0.07000000000000005,-0.02899332653466307,-0.030996410602888207,-0.029498799266049786,-0.028820483208689473
